title,abstract,imgsrc,mText
درمان آلرژی به بادام زمینی با پروتئین بادام زمینی,دانشمندان می گویند با مصرف پروتئین بادام زمینی می توان به مداوای برخی آلرژی ها و حساسیت های کودکان به این ماده غذایی مفید پرداخت و اداره فدرال داروی امریکا نیز در حال تایید این مساله است.,https://media.farsnews.com/Uploaded/Files/Images/1397/08/30/13970830000305_Test_PhotoN.jpg,"به گزارش خبرنگار گروه علمی و دانشگاهی خبرگزاری فارس به نقل از نیواطلس، دانشمندان می گویند با مصرف پروتئین بادام زمینی می توان به مداوای برخی آلرژی ها و حساسیت های کودکان به این ماده غذایی مفید پرداخت و اداره فدرال داروی امریکا نیز در حال تایید این مساله است.
البته در مورد اثرات بلندمدت مداوای کودکان بدین شیوه و هزینه های این کار تردیدهایی وجود دارد.
برخی محققان دانشگاه لندن می گویند با استفاده از آرد بادام زمینی می توان کپسول هایی تولید کرد که در کاهش حساسیت و آلرژی کودکان به خود این ماده تاثیرگذار هستند.
پروتئین بادام زمینی که برای مداوای حساسیت به خود این ماده به کار گرفته شده AR101 نام دارد که محققان می گویند نباید در مصرف آن زیاده روی کرد و این کار باید به تدریج صورت بپذیرد.
تحقیق در این زمینه از یک دهه قبل در جریان بوده و در حال حاضر سومین مرحله از ان در حال انجام است. یکی از مزایای استفاده از این پروتئین عوارض جانبی منفی محدود آن است که بر روی کودکان مورد آزمایش قرار گرفته به حدود 10 درصد محدود شده است. البته محققان می گویند باید هنوز در مورد مدت زمان اثرات جانبی این محصول مطمئن شوند.
انتهای پیام/"
برادر دوقلوی خورشید پیدا شد,ستاره‌شناسان پرتغالی پس از سال‌ها تحقیق دریافتند که نه تنها خورشید عضوی از یک خانواده ستاره‌ای بزرگ بوده بلکه دارای یک برادر دوقلو نیز است.,Nan,"به گزارش خبرنگار گروه علمی و دانشگاهی خبرگزاری فارس، درست است که در حال حاضر خورشید ما زندگی خوب و تنهایی را سپری می‌کند اما زمانی که در حدود 4.6 میلیارد سال پیش متولد شد عضو کوچکی از یک خانواده‌ بزرگ با هزاران ستاره بود.
براساس گزارش «نیواطلس»، همه اعضای خانواده خورشید از آن زمان در سراسر کهکشان گسترش یافتند که شناسایی آنها بسیار دشوار است.
اکنون ستاره‌شناسان پرتغالی دریافتند که نه تنها خورشید عضوی از این خانواده بزرگ بوده بلکه دارای دوقلوی شروری به نام «نمسیس» که کم و بیش شبیه به خورشید است، دارد. این بدان معناست که در اطراف این ستاره مکان بزرگی برای جستجوی زندگی فرازمینی وجود دارد.
«وردان ادیبکیان» سرپرست محققان در این مطالعه گفت: از آنجایی که اطلاعات زیادی درباره گذشته خورشید وجود ندارد، مطالعه این ستاره‌ها می‌تواند به درک ما از اینکه خورشید در کجا و تحت چه شرایطی شکل گرفته است، کمک کند.
همچنین باورها بر این است که انقراض ۲۷ میلیون سال پیش دایناسورها کار این ستاره شرور بوده است.
انتهای پیام/"
ذوب طلا در دمای عادی ممکن شد,ذوب کردن طلا برای تولید انواع جواهرآلات یکی از چالش های مهم است، زیرا برای این کار معمولا به دمایی بیش از 1064 درجه سانتیگراد نیاز است، اما یک روش جدید ذوب کردن طلا را ساده تر کرده است.,https://media.farsnews.com/Uploaded/Files/Images/1397/07/21/13970721001027_Test_PhotoN.jpg,"به گزارش خبرنگار گروه علمی و دانشگاهی خبرگزاری فارس به نقل از نیواطلس،  ذوب کردن طلا برای تولید انواع جواهرآلات یکی از چالش های مهم است، زیرا برای این کار معمولا به دمایی بیش از 1064 درجه سانتیگراد نیاز است، اما یک روش جدید ذوب کردن طلا را ساده تر کرده است.
گروهی از محققان راهی برای ذوب طلا در دمای عادی محیط با استفاده از ایجاد یک میدان الکتریکی و یک میکروسکوپ الکترونی یافته اند.
برای ذوب شدن یک ماده و تبدیل آن به مایع باید پیوندهای بین مولکول ها شکسته شود و آنها بتوانند آزادانه حرکت کنند. برای تسهیل فرایند ذوب شدن می توان از فشار هم کمک گرفت. حالا دانشمندان با ترکیبی از این دو روش و همین طور کمک گرفتن از یک میدان مغناطیسی و قرار دادن مقدار کمی طلا در زیر میکروسکوپ الکترونیکی شاهد ذوب شدن طلا بوده اند. کمک گرفتن از قدرت میدان مغناطیسی هم فرایند ذوب شدن طلا را تسریع کرده است.
استفاده از میدان مغناطیسی اتم های لایه های بالایی طلا را به شدت تکان داده و رها می سازد و موجب ذوب شدن آن در دمای عادی اتاق می شود. این تغییرات به راحتی قابل معکوس کردن هم هست و با خاموش کردن میدان الکتریکی می توان طلا را دوباره جامد کرد.
کشف یادشده دانشمندان را بسیار هیجان زده کرده و انها امیدوارند با تکمیل آن بتوانند از این روش برای تولید ترانزیستورها، کاتالیست ها و حسگرهای پیشرفته استفاده کنند.
انتهای پیام/"
آلودگی هوا منجر به اوتیسم می‌شود,نتایج یک بررسی جدید نشان می‌دهد، آلودگی هوا ریسک بروز اوتیسم را به میزان قابل توجهی افزایش می‌دهد.,https://media.farsnews.com/Uploaded/Files/Images/1397/05/11/13970511000173_Test_PhotoN.jpg,"به گزارش خبرنگار گروه علمی و دانشگاهی خبرگزاری فارس به نقل از دیلی‌میل، نتایج یک بررسی جدید نشان می‌دهد، آلودگی هوا ریسک بروز اوتیسم را به میزان قابل توجهی افزایش می‌دهد. 
علاوه بر این، زنان بارداری که در معرض ذرات آلوده هوا هستند، بیش از دیگر زنان ممکن است فرزند مبتلا به اوتیسم داشته باشند.
براساس داده‌های موجود، بیش از یک درصد از جمعیت جهان مبتلا به اختلال اوتیسم هستند و شمار کودکان مبتلا هر سال با افزایش مواجه است. 
مطالعات متعددی در سال‌های اخیر، سطح بالای آلودگی هوا را به اوتیسم مرتبط کرده است.
پژوهشگران می‌گویند: تاکنون عامل اصلی این بیماری، شناخته نشده و بر اساس پژوهش های انجام شده، جهش ژنتیکی و عامل محیطی باعث ایجاد بیماری اوتیسم می شود. 
تحقیقات صورت گرفته حاکی از آن است، وجود سرب و جیوه در هوای آلوده به همراه دیگر ذرات آلوده به دلیل جهش ژنتیکی که در دوره بارداری پدید می‌آورد، ریسک بروز اوتیسم در نوزاد را افزایش می‌دهد. 
این بررسی که توسط پژوهشگران دانشگاه سایمون فریزر کانادا صورت گرفته تأکید می‌کند، یکی از مهم‌ترین آسیب‌های ناشی از آلودگی هوا بروز اوتیسم است و شواهد به طور واضح نشان می‌دهد، بعد از سه ماهگی این ریسک به میزان چشم‌گیری افزایش می‌یابد.
این پژوهش که یکی از بزرگترین مطالعات مبتنی بر جمعیت در معرض آلودگی هوا در دوران بارداری و پیشرفت اوتیسم است تأکید می‌کند، زنان باردار از قرارگیری در هوای آلوده و آلودگی ناشی از وسایل نقلیه به خصوص کامیون و خودروهای سنگین دوری کنند. 
براساس داده‌های موجود، شیوع این بیماری در ایالات متحده از 150 کودک در سال 2000 به 1 مورد در هر 68 کودک در سال 2008 افزایش یافته است.
انتهای پیام/"
جزئیات آماری ثبت‌نام تکمیل ظرفیت دانشگاه فرهنگیان و تربیت دبیر,مشاور عالی رئیس سازمان سنجش آموزش کشور گفت:  ۳۱ هزار نفر در مرحله تکمیل ظرفیت رشته‌های دانشگاه فرهنگیان و تربیت دبیر شهید رجایی در کنکور ۹۷ ثبت نام کردند.,https://media.farsnews.com/Uploaded/Files/Images/1397/05/20/13970520001241_Test_PhotoN.jpg,"حسین توکلی مشاور عالی رئیس سازمان سنجش آموزش کشور در گفت‌وگو با خبرنگار گروه علمی و دانشگاهی خبرگزاری فارس، گفت: با توجه به اطلاعیه‌های ۲۰ و ۲۶ آبان ماه ۹۷ درباره اعلام کدرشته محل‌های جدید و یا تکمیل ظرفیت در برخی از رشته‌های تحصیلی پردیس‌های دانشگاه فرهنگیان و دانشگاه تربیت دبیر شهید رجایی تهران در کنکور سراسری سال ۱۳۹۷، مهلت ثبت نام و انتخاب رشته تا ۲۹ آبان تمدید شده بود که مهلت انتخاب رشته و ثبت نام داوطلبان ساعت ۲۴ روز سه‌شنبه ۲۹ آبان ۹۷ به پایان رسید.
وی افزود: بر اساس آمار اولیه ۳۱ هزار و ۴۲۹ نفر در این رشته‌ها ثبت نام و انتخاب رشته کردند.
توکلی گفت: شرایط مصاحبه و سایر مراحل گزینش برای داوطلبان رشته های دانشگاه های فرهنگیان و تربیت دبیر شهید رجایی در کنکور ۹۷ در اطلاعیه سازمان سنجش اعلام شده است.
انتهای پیام/"
وزیر علوم احکام ریاست ۹ دانشگاه کشور را صادر کرد,وزیر علوم، تحقیقات و فناوری در احکام جداگانه‌ای، سعید کریمی دهکردی، فاطمه بهجتی اردکانی، انوشیروان غفاری‌پور، ابوالفضل طهماسبی، سیدحجت هاشمی، محمدرضا شیدائی، علیرضا حسینی، حسین پیری و خسرو سایوند را به سمت ریاست دانشگاه‌های شهرکرد، اردکان، سلمان فارسی کازرون، گنبد کاووس، صنعتی بیرجند، صنعتی ارومیه، کوثر «ویژه خواهران»، دانشگاه بناب و دانشگاه ملایر منصوب کرد.,https://media.farsnews.com/Uploaded/Files/Images/1397/07/23/13970723000606_Test_PhotoN.jpg,"به گزارش گروه علمی و دانشگاهی خبرگزاری فارس به نقل از روابط عمومی وزارت علوم، منصور غلامی، وزیر علوم، تحقیقات و فناوری در احکام جداگانه‌ای، سعید کریمی دهکردی، فاطمه بهجتی اردکانی، انوشیروان غفاری‌پور، ابوالفضل طهماسبی، سیدحجت هاشمی، محمدرضا شیدائی، علیرضا حسینی، حسین پیری و خسرو سایوند را به سمت ریاست دانشگاه‌های شهرکرد، اردکان، سلمان فارسی کازرون، گنبد کاووس، صنعتی بیرجند، صنعتی ارومیه، کوثر «ویژه خواهران»، دانشگاه بناب و دانشگاه ملایر منصوب کرد.
در این احکام انتصاب خطاب به رؤسای دانشگاه‌های منصوب شده، آمده است: با عنایت به مراتب تعهد، تخصص و تجارب ارزشمند جناب‌عالی و تایید شورای عالی انقلاب فرهنگی به موجب این حکم به مدت چهار سال به سمت ریاست دانشگاه منصوب می‌شوید.
این حکم می‌افزاید: امیدواریم با سعی و اهتمام جنابعالی و براساس اهداف و سیاست‌های دولت تدبیر و امید و برنامه‌های تقدیم شده به مجلس شورای و بهره‌مندی از تجربه‌های مفید استادان، محققان و کارشناسان محترم و جلب مشارکت دانشگاهیان و دانشجویان عزیز و هم‌فکری با سایر مسئولان دانشگاهی برای اعتلای نظام آموزش عالی کشور گام‌های موثری بردارید.
در بخش دیگری از این حکم آمده است: انتظار می‌رود با رعایت منشور اخلاقی دولت تدبیر و امید و حفظ بیت‌المال و اعمال سیاست‌های مؤثر صرفه‌جویی در هزینه‌ها، پرهیز از تجمل‌گرایی، تقویت نظم و انضباط و قانونمندی در ارتقای علمی، فرهنگی و اجتماعی آن دانشگاه با اتکال به خداوند نهایت کوشش و اهتمام خویش را به کار برید.
انتهای پیام/"
سفیران جوان اقتصاد مقاومتی ‌دانشگاه‌‌های خود را می‌سازند,رئیس دانشگاه فنی‌وحرفه‌ای با بیان  برنامه‌ریزی‌های درسی برای حرکت این دانشگاه به سمت اشتغال‌زایی گفت:  طرح سفیران جوان اقتصاد مقاومتی  تابستان در دانشگاه‌های فنی و حرفه‌ای اجرا شد و از دانشجویان برای انجام پروژه‌های داخلی دانشگاه استفاده شد.,https://media.farsnews.com/Uploaded/Files/Images/1397/05/28/13970528000824_Test_PhotoN.jpg,"گروه علمی و دانشگاهی خبرگزاری فارس؛ مرضیه حسن‌‌پور- تحولات مختلف جوامع، تحولات دانشگاه‌ها را نیز در دهه های اخیر به دنبال داشته است.برخی از این تحولات به سمت پیشرفت و کمال بوده است. به عنوان مثال به جای دانشگاه‌های آموزش محور و پژوهش‌محور در حال حاضردانشگاه کارآفرین و مأموریت‌گرا مطرح می‌شود.
دانشگاه کارآفرین به مفهوم داشتن کنش کارآفرینانه در راهبردها، ساختارها و عملکردهای دانشگاه است که عملا منجر به ایجاد ظرفیت‌های داخلی در آن برای انتقال فناوری و تاثیرگذاری در توسعه اقتصادی محلی و ملی و از طرف دیگر باعث افزایش درآمدهای دانشگاه می‌شود.
در کشور ما نیز دانشگاه‌ها به سمت مأموریت‌گرا شدن پیش می‌روند و یکی از دانشگاه‌هایی که وزارت علوم در راستای اهداف مأموریت‌گرایی برای آن برنامه‌ریزی کرد، دانشگاه‌ فنی‌وحرفه‌ای بود.
دانشگاه فنی و حرفه‌ای که دانشجویان خود را از بین دانش آموختگان دوره متوسطه نظام جدید هنرستان‌ها و متناسب با رشته تحصیلی وی در یکی از رشته‌های شاخه فنی و حرفه‌ای یا شاخه کاردانش یا فارغ‌التحصیلان دوره‌ چهار ساله نظام قدیم هنرستان‌ها، انتخاب می‌‌کند، به گفته مسؤولانش بیش از ۷۰ درصد فارغ‌التحصیلانش شاغل می‌شوند و این مساله شاید بتواند یکی از نشانه‌های موفقیت این دانشگاه در بحث کارآفرینی باشد.
درباره چگونگی برنامه‌های دانشگاه فنی‌وحرفه‌ای با ابراهیم صالحی عمران رئیس این دانشگاه به گفت‌وگو نشستیم.
فارس: برای شروع بحث لطفا کمی در مورد دانشگاه فنی‌وحرفه‌ای بفرمایید.
صالحی عمران: مأموریت اصلی ما در دانشگاه فنی‌وحرفه‌ای، تربیت نیروی متخصص است که در این راستا 178 آموزشکده و دانشکده زیر نظر دانشگاه فنی و حرفه‌ای فعالیت می‌کند، دانشگاه فنی و حرفه ای کشور 170 هزار دانشجو، هزار و 300 کارگاه و آزمایشگاه، 100 رشته کاردانی، 60 رشته کارشناسی ناپیوسته و 7 رشته کارشناسی پیوسته با هزار عضو هیئت علمی و کادر آموزشی دارد.
52 آموزشکده و دانشکده اختصاصی نیز دختران است تا در کنار مردان بتوانند در تولید نقش داشته باشند.
فارس: برای توسعه آموزشکده‌های دخترانه برنامه‌ای دارید؟
صالحی‌عمران: بله با توجه به اهمیت تأمین فرصت‌های شغلی برای دختران، قرار است ۵ مرکز دیگر به تناسب نیاز در استان‌ها برای دختران راه‌اندازی شود.
فارس: مراکز فنی‌وحرفه‌ای از نظر تجهیزات در چه شرایطی هستند؟
صالحی‌عمران: با توجه به اینکه کیفیت آموزش مهارتی برای وزارت علوم بسیار مهم است، در ۶ ماه ابتدای امسال ۵۰ میلیارد تومان صرف تجهیزات و آزمایشگاه‌های فنی‌و حرفه‌ای شده است.
البته طرح سفیران جوان اقتصاد مقاومتی نیز تابستان امسال در دانشگاه فنی حرفه‌ای اجرا شد که بر این اساس از دانشجویان برای انجام پروژه‌های داخل دانشگاه استفاده شد، یعنی خود دانشجویان می‌توانند کار‌های عمرانی دانشگاه را انجام دهند.
با اجرای این طرح علاوه بر کاهش هزینه‌های دانشگاه از لحاظ اقتصادی نیز کمک زیادی به دانشجویان می‌شود که از تمام روسای مراکز استانی نیز خواسته‌ایم تا به این طرح توجه ویژه‌ای داشته باشند.
پویایی در سرفصل‌های دروس نیز برای ما اهمیت دارد به همین دلیل کمیته‌هایی در زمینه‌های مختلف تشکیل دادیم تا برنامه‌های درسی را برمبنای نیاز هر استان به روز کنیم.
فارس: به چه صورت؟
صالحی‌عمران: از طریق این کمیته، نیازهای هر استان از نظر نیروی کار بررسی شده و سرفصل دروس بر اساس تقاضای نیروی کار پاسخ داده می‌شود.
فارس: بنابراین میزان اشتغال فارغ‌التحصیلان دانشگاه فنی‌وحرفه‌ای از قبل هم بیشتر می‌شود.
صالحی عمران: بله، برنامه دانشگاه فنی و حرفه‌ای برای  ارتقای کیفیت آموزشی تدوین فضایی مناسب برای حرکت به سمت بازار کار است.
فارس: برای بهبود فعالیت اساتید نیز برنامه‌ای داشته‌اید؟
 صالحی عمران: دوره‌های مختلفی برای ارتقای علمی هر یک از اساتید در نظر گرفته شده است تا آنان بتوانند متناسب با دانش روز به دانشجویان تدریس کنند.
ارتقای آیین نامه برای افزایش توانمندی مربیان نیز در نظر گرفته شده که بر اساس این آئین‌نامه برنامه‌های مشخصی برای نزدیک شدن اساتید به بازار کار تعریف شده است، به طور کلی یکی از سیاست‌های دانشگاه تغییر و تحول در برنامه ریزی‌های درسی و حرکت به سمت بازار کار است به طوریکه دانشجویان باید موضوعاتی را مطالعه کنند که آن‌ها را برای ورود به بازار کار آماده کند و رشته‌هایی که به اشتغال زایی و بازار کار نزدیک باشند در دانشگاه تدریس می‌شوند.
انتهای پیام/"
470 هزار دانشجوی آلمانی اختلال سلامت روان دارند,براساس نتایج یک پژوهش، یش از 470 هزار نفر از دانشجویان آلمانی حداقل از نوعی اختلال سلامت روان رنج می‌برند.,https://media.farsnews.com/Uploaded/Files/Images/1397/05/22/13970522000482_Test_PhotoN.jpg,"به گزارش خبرنگار گروه علمی و دانشگاهی خبرگزاری فارس به نقل از دویچه وله، افسردگی و اضطراب مهم‌ترین و عمده‌ترین اختلال سلامت رون دانشجویان آلمانی است. 
طبق گفته مؤسسه سلامت «Barmer» در آلمان، بیش از 470 هزار نفر از دانشجویان آلمانی حداقل از یک اختلال سلامت روان رنج می‌برند و انتظار می‌روند این آمار نه تنها در شمار دانشجویان رشد کند، بلکه آنها به انواع بیشتری از اختلالات سلامت روان مبتلا شوند. 
کارشناسان مؤسسه سلامت «Barmer» که حدود 8 میلیون نفر از مردم آلمان را تحت پوشش خود قرار داده است می‌گوید: اختلال سلامت روان میان جوانان 18 تا 24 سال، به ویژه در دانشجویان به میزان قابل توجهی افزایش یافته است. 
به طوری‌که داده‌ها حکایت از آن دارد، بیش از یک چهارم دانشجویان آلمانی از دست کم یک اختلال سلامت روان مانند هراس، اضطراب و در نوع پیشرفته‌تر از افسردگی رنج می‌برند. 
مؤسسه «Barmer» می‌گوید: «موارد ابتلا به بیماری‌های روانی میان سال‌های 2005 تا 2016 با بیش از 38 درصد رشد مواجه بوده است؛ موارد افسردگی در همین بازه زمانی 76 درصد افزایش یافته است».
این مطالعه تأکید می‌کند، دانشجویان سال اولی دست کم یک و نیم برابر بیش از دانشجویان سال‌بالاتری خود در معرض افسردگی هستند و این ریسک برای دانشجویانی که حدود 10 سال است در فضای دانشگاهی و تحصیل به سر می‌برند، حدود 4 برابر بیشتر است. 
کریستف، مدیر مؤسسه «Barmer» در پی انتشار این آمار گفت: «واقعیت‌ این است که شمار دانشجویان مبتلا به اختلال سلامت روان به میزان قابل توجهی در آینده نزدیک افزایش خواهد یافت؛ به خصوص که رقابت برای تحصیل در دانشگاه بیشتر می‌شود و به همان اندازه نگرانی دانشجویان از شرایط مالی و شغلی خود افزایش می‌یابد».
کریستف «ترس از آینده» را یکی از مهم‌ترین دلایل بروز افسردگی در دانشجویان اظهار کرد؛ ضمن اینکه دانشجویان مراجعه به روانشناس و روانپزشک را مایه شرم می‌دانند و همین موضوع منجر به وسیع شدن دامنه اختلال آنها می‌شود.
انتهای پیام/"
راز نظافت گربه‌ها آشکار شد,محققان آمریکایی به تازگی موفق به کشف راز نظافت گربه‌ها توسط زبانشان شدند.,https://media.farsnews.com/Uploaded/Files/Images/1397/08/29/13970829000865_Test_PhotoN.jpg,"به گزارش خبرنگار گروه علمی و دانشگاهی خبرگزاری فارس، محققان آمریکایی با استفاده دوربین‌های فیلمبرداری با سرعت بالا، راز نظافت گربه‌ها را آشکار کردند و آن راز در زبان گربه‌ها است.  
براساس گزارش خبرگزاری «فرانسه»، زبان یک گربه شامل 300 برجستگی تیز کوچک به نام «پاپیلای نخی‌شکل» است که با بزاق دهان مرطوب شده و پس از برخورد به موهای بدن گربه، آن را تمیز می‌کند.
درواقع این ساختارها که از کراتین ساخته شده‌، به حفره‌های «U شکل» در نوک زبان گربه منتهی می‌شود و بزاق را مانند یک فیتیله به دهان رسانده و به پوست یا مو گربه منتقل می‌کند.
گفتنی است؛ گربه‌ها تقریبا یک چهارم زندگی‌شان را صرف تمیزکردن‌ خود می‌کنند.
«الکس نوئل» محقق مؤسسه فناوری جورجیا و همکار نویسنده این تحقیق گفت: این یافته‌ها می‌تواند در صنعت نیز مورد استفاده قرار گیرد به طوری که می‌تواند برای پاکسازی فرش‌ها مفید باشد.
انتهای پیام/"
افسرده‌ها در معرض سکته‌های کشنده,نتایج یک بررسی جدید نشان می‌دهد، افراد افسرده در خطر سکته‌های قلبی کشنده و مرگ زودرس هستند.,https://media.farsnews.com/Uploaded/Files/Images/1397/08/29/13970829000912_Test_PhotoN.jpg,"به گزارش خبرنگار گروه علمی و دانشگاهی خبرگزاری فارس به نقل از دیلی‌میل، نتایج یک بررسی جدید نشان می‌دهد، افراد افسرده در خطر سکته‌های قلبی کشنده و مرگ زودرس هستند. 
کارشناسان علمی، علت این موضوع را ضربان نامنظم قلب افراد افسرده بیان می‌کنند. 
براساس بررسی‌های صورت گرفته، افرادی که دچار افسردگی هستند، سه برابر بیش از دیگر افراد در معرض خطر ابتلا به فیبریلاسیون دهلیزی قرار دارند.
محققان دانشگاه آرهوس دانمارک با بررسی بیش از 785 هزار نفر دریافتند، اختلال ضربان قلب، مهم‌ترین بروز حمله قلبی و سکته قلبی در میان افراد است. 
علاوه بر این، شمار قابل توجهی از این افراد از اختلال افسردگی رنج می‌بردند؛ ضربان قلب نامنظم منجر به مرگ زودرس خواهد شد. 
«Morten Fenger-Grøn»، نویسنده و محقق ارشد این مطالعه می‌گوید: «بین ذهن و قلب ارتباط مستقیم وجود دارد؛ افسردگی ابتلا و پیشرفت بیماری عروق کرونر را افزایش می‌دهد.
داده‌ها حاکی از آن است، یک نفر از هر 4 بزرگسال در کشورهای اروپایی از ناراحتی‌های قلبی رنج می‌برند.
برآورد شده است که تا سال 2030، 14 تا 17 میلیون بیمار مبتلا به فیبریلاسیون دهلیزی در اتحادیه اروپا وجود داشته باشد؛ ضمن اینکه انتظار می‌رود هر سال 120 تا 230 هزار نفر مبتلای جدید به این بیماری تشخیص داده شود.
 تنگی نفس، خستگی، درد قفسه سینه و سرگیجه از آشکارترین علائم  فیبریلاسیون دهلیزی هستند.
محقق ارشد این مطالعه از دانشگاه دانمارک می‌گوید: « مراقبت از سلامت روحی لازمه سلامت جسمی است؛ شواهد به دست آمده از پژوهش‌های اخیر تأیید می‌کند که سلامت ذهن مستقیما بر سلامت قلب تأثیر می‌گذارد».
انتهای پیام/"
پربحث‌ترین اخبار خبرگزاری فارس در 29 آبان,عکاس ایرانی که پرچم حرم امام حسین(ع) را هدیه گرفت و سد مافیایی در برابر حذف غول آموزش عالی؛ از جمله پربحث‌ترین اخبار خبرگزاری فارس در روز گذشته بودند.,https://media.farsnews.com/Uploaded/Files/Images/1397/05/16/13970516001547_Test_PhotoN.jpg,"پربحث‌ترین اخبار خبرگزاری فارس در روز گذشته (‌سه‌شنبه، 29 آبان) در قسمت پایین قابل مشاهده است:
 
آمریکا 222 سال از عمر 243 ساله‌اش را در جنگ و تجاوز سپری کرده‌ است
سفیر ایران در ونزوئلا در مقاله‌ای ضمن توصیه به پامپئو برای مطالعه تاریخ پس از اظهارات توهین‌آمیزش علیه ملت ایران، نوشت: آمریکا 222 سال از عمر 243 ساله‌اش را در جنگ و تجاوز سپری کرده است.
 
عکاس ایرانی که پرچم حرم امام حسین(ع) را هدیه گرفت
9 سال است که در عراق عکاسی می‌کند. عکس های آئینی، سیاسی و اجتماعی تا جنگ اما متنوع ترین آن عکاسی از پیاده روی اربعین است.امسال مزد عکاسی‌اش را با هدیه حضرتی گرفته است؛ پرچمی که ماه محرم و صفر در حرم امام حسین (ع) نصب بوده و به مناسبت ربیع‌الاول به او؛ «زهیر صیدانلو»، اهدا شده است.
 
جوان ترین و متفاوت ترین فرمانده را بشناسید
جوان ترین فرمانده قرارگاه جهادی، کارآفرین، طراح و مجری ایده های اقتصادی با هدف رفع مشکلات معیشتی مردم ، تلاش برای کوتاه کردن دست دلالان از چرخه اقتصاد خُرد، اشتغالزایی برای جوانان و زنان سرپرست خانوار بهانه هایی است که ما رامجاب می کند سراغ «مهدی رفیعی» در اولین سال از دهه سوم عمرش برویم.
 
ساختار وارداتی اقتصاد مانع استفاده مردم از تولید داخل است
معاون علمی و فناوری رئیس جمهور با بیان اینکه برخی ها با بحث استفاده از تولید داخل مقابله می‌کند، گفت: با همدلی می‌توان فرهنگ استفاده از تولید داخل را در جامعه نهادینه کرد.
 
سد مافیایی در برابر حذف غول آموزش عالی
کنکور که به دلیل وارد کردن استرس به داوطلبان در بین جوانان منفور است، مسؤولان آموزش عالی را هم به تکاپو انداخته تا این آزمون را حذف کنند اما برخی معتقدند سدی در مقابل حذف کنکور وجود دارد.
 
انتهای پیام/ز"
مرگ زودرس سهم کسانی که بیش از 2 ساعت تلویزیون می‌بینند,نتایج یک بررسی جدید نشان می‌دهد، تماشای روزانه بیش از 2 ساعت و 12 دقیقه تلویزیون در روز منجر به افزایش ریسک مرگ زودرس می‌شود.,https://media.farsnews.com/Uploaded/Files/Images/1397/08/29/13970829000992_Test_PhotoN.jpg,"به  گزارش خبرنگار گروه علمی و دانشگاهی خبرگزاری فارس به نقل از دیلی‌میل، نتایج یک بررسی جدید نشان می‌دهد، تماشای روزانه بیش از 2 ساعت و 12 دقیقه تلویزیون در روز منجر به افزایش ریسک مرگ زودرس می‌شود. 
یک مطالعه جدید که توسط تیم دانشگاهی گلاسگو صورت گرفته، میان تماشای بیش از حد تلویزیون و مرگ زودرس ارتباط یافته است. 
محققان باور دارند، میان تماشای زیاد تلویزیون و مصرف خوراکی‌های چرب، استعمال سیگار و الکل ارتباط مستقیم وجود دارد.
براساس داده‌های به دست آمده از یک پژوهش که 329 هزار نفر را تحت بررسی قرار داده است، مردم مناطق فقیر بیش از دیگر مناطق برای تماشای تلویزیون وقت می‌گذارند.
این مطالعه جدید تأیید می‌کند، افرادی که به طور مداوم پای تماشای تلویزیون می‌نشینند، ریسک بروز بیماری‌های قلبی در خود را به میزان بالقوه‌ای افزایش می‌دهند. 
محقق ارشد این پژوهش و سرپرست تیم مطالعه می‌گوید: «علاوه بر چاقی، دیابت و بیماری‌های قلبی که محصول تماشای بیش از 2 ساعت تلویزیون هستند، افسردگی نیز از بارزترین عوارض دیدن تلویزیون است؛ تماشای تلویزیون انزوای اجتماعی به دنبال دارد که در پی آن افسردگی بروز می‌کند».
انتهای پیام/"
کاهش شهریه برای دانشجویان درس‌خوان,وزارت علوم و تحقیقات انگلیس طی یک بیانیه جدید اعلام کرده است: دانشجویانی که دوره تحصیلی خود را زودتر از زمان مقرر به پایان برسانند، از افزایش شهریه معاف خواهند شد.,https://media.farsnews.com/Uploaded/Files/Images/1397/08/29/13970829000766_Test_PhotoN.jpg,"به گزارش خبرنگار گروه علمی و دانشگاهی خبرگزاری فارس به نقل از «universityworldnews»، وزارت علوم و تحقیقات انگلیس طی یک بیانیه جدید اعلام کرده است: دانشجویانی که دوره تحصیلی خود را زودتر از زمان مقرر به پایان برسانند، از افزایش شهریه معاف خواهند شد.
«Sam Gyimah» وزیر علوم و تحقیقات انگلیس می‌گوید: «هزینه‌های سالانه دانشگاه برای دانشجویانی که واقعا میل به تحصیل دارند از طریق برداشتن واحدهای بیشتر کاهش خواهد یافت». 
آموزش عالی انگلیس هدف خود از این طرح جدید را ترغیب دانشجویان برای کوتاه‌کردن دوره کارشناسی و افزایش اشتیاق آنها برای شرکت در دوره‌های بالاتر اعلام کرده است. 
به این ترتیب دانشجویانی که دوره کارشناسی را دو ساله به پایان برسانند، بیش از 20 درصد از هزینه تحصیل خود را پس‌انداز می‌کنند و از افزایش شهریه نیز معاف می‌شوند.
وزیر آموزش عالی انگلیس می‌گوید: راه‌حل های نوآورانه و فرصت‌های نوینی که در زمینه آموزش عالی قابل پیاده‌سازی هستند، در واقع نیروی محرکه نظام آموزشی هستند. 
ضمن اینکه از این طریق، علاوه بر تشویق دانشجویان در حال تحصیل برای به پایان رساندن تحصیلات خود، آنهایی که به دلیل مسائل مالی از تحصیل بازمانده‌اند نیز وارد آموزش عالی می‌شوند. 
انتهای پیام/"
